ltable_id,rtable_id,blocking_score
386,14035,0.7355731725692749
386,10092,0.7257808446884155
386,21156,0.724881112575531
387,7127,0.8007075190544128
387,13149,0.7824071049690247
387,3169,0.7768723368644714
387,3876,0.7743544578552246
387,1160,0.7711989879608154
387,15077,0.7665026187896729
387,7128,0.7615039944648743
387,11120,0.7606602907180786
387,13150,0.7438304424285889
387,13148,0.7346312999725342
388,9127,0.7306277751922607
388,11107,0.7267206907272339
388,15057,0.7221585512161255
388,5879,0.717691957950592
388,3161,0.7152333855628967
388,19048,0.7126814126968384
388,21305,0.7062726616859436
388,5878,0.7035773396492004
388,16553,0.6991087794303894
388,9123,0.6989754438400269
389,4994,0.7256245613098145
389,19515,0.685352087020874
389,4387,0.6783055067062378
389,2687,0.6776432991027832
389,12462,0.6749656200408936
389,20471,0.6725876927375793
389,10997,0.6647863984107971
389,7011,0.6476026177406311
389,21430,0.6467793583869934
389,2489,0.6465624570846558
390,11602,0.7897754311561584
390,17017,0.7856951355934143
390,15540,0.7835779786109924
390,1620,0.7814222574234009
390,7584,0.7811931371688843
390,6105,0.7807551622390747
390,21488,0.7790713310241699
390,20635,0.7780406475067139
390,11588,0.7763792872428894
390,7585,0.7737769484519958
391,16932,0.7256187200546265
391,21219,0.7237961888313293
391,3892,0.7220966219902039
391,9801,0.7195705771446228
391,3180,0.7161202430725098
391,20,0.7103559374809265
391,14728,0.6990395784378052
391,13809,0.6926634311676025
391,18756,0.6907709240913391
391,13812,0.6763002872467041
392,12075,0.7169396877288818
392,5954,0.7045894265174866
392,13686,0.7039994597434998
392,5952,0.7039712071418762
392,19629,0.6973673701286316
392,21071,0.696052610874176
392,469,0.6920215487480164
392,2318,0.6895144581794739
392,2674,0.6883184313774109
392,12679,0.6876457333564758
393,19049,0.7834155559539795
393,21590,0.7363694310188293
393,3171,0.7332648038864136
393,6617,0.7293199896812439
393,11123,0.727214515209198
393,1164,0.7024600505828857
393,21043,0.6963168382644653
393,7923,0.6954709887504578
393,21838,0.683891773223877
393,1473,0.6663231253623962
394,17139,0.739375650882721
394,19887,0.7014304995536804
394,17444,0.686344563961029
394,1767,0.6645472049713135
394,15681,0.6489105820655823
394,3204,0.6421559453010559
394,17445,0.6362603306770325
394,15847,0.6327729821205139
394,20090,0.6280057430267334
394,18094,0.6207283139228821
395,22043,0.7731457948684692
395,12711,0.7672267556190491
395,8215,0.7557979226112366
395,6261,0.7548238039016724
395,99,0.7482700943946838
395,19216,0.7472131848335266
395,6260,0.7461077570915222
395,17059,0.7438698410987854
395,8342,0.7409458160400391
395,2014,0.7401600480079651
396,7144,0.8598239421844482
396,19325,0.7930651903152466
396,16555,0.7868753671646118
396,6358,0.7840995192527771
396,17773,0.7817169427871704
396,16859,0.7781533598899841
396,17132,0.7724437117576599
396,7926,0.7723172903060913
396,18466,0.7712665796279907
396,18091,0.7712282538414001
397,4859,0.8810639381408691
397,4860,0.8499308824539185
397,4857,0.8425245881080627
397,2950,0.837769091129303
397,957,0.8274661898612976
397,954,0.824856162071228
397,8908,0.823624849319458
397,14826,0.8128732442855835
397,14827,0.8076112866401672
397,10870,0.8049783110618591
398,17563,0.8483776450157166
398,16514,0.8297582864761353
398,18047,0.8225643038749695
398,17101,0.7623845338821411
398,17036,0.7568992972373962
398,9542,0.7557969689369202
398,17564,0.7509195804595947
398,16820,0.745152473449707
398,16966,0.742636501789093
398,17330,0.7376628518104553
399,713,0.8812015056610107
399,22063,0.8658126592636108
399,8684,0.8595709204673767
399,8685,0.8393743634223938
399,14599,0.838489294052124
399,712,0.8374285101890564
399,10810,0.8312392830848694
399,2713,0.8177911043167114
399,21559,0.8168165683746338
399,18991,0.8030802011489868
400,19560,0.6223298907279968
400,9712,0.6106387972831726
400,6690,0.6046773791313171
400,19334,0.5973504185676575
400,6182,0.5912826061248779
400,8725,0.5906370282173157
400,2229,0.5889890789985657
400,1718,0.586672306060791
400,11421,0.585533857345581
400,18629,0.5824580788612366
401,19334,0.70020991563797
401,21933,0.6598969101905823
401,14949,0.6544632911682129
401,11421,0.6511532068252563
401,1718,0.6472936272621155
401,4739,0.6441302299499512
401,813,0.6431896090507507
401,6690,0.6431005001068115
401,13412,0.6395549178123474
401,14697,0.6369060277938843
402,4026,0.704983651638031
402,21169,0.670438826084137
402,16092,0.6695725321769714
402,4123,0.6655367612838745
402,3818,0.6558563709259033
402,20893,0.6555274128913879
402,16054,0.6554021239280701
402,6022,0.6547198295593262
402,15706,0.6544354557991028
402,14125,0.6530182957649231
403,19334,0.6839215755462646
403,17384,0.6728242039680481
403,11421,0.6653210520744324
403,17383,0.659256637096405
403,14697,0.6446738839149475
403,9946,0.6442213654518127
403,17380,0.6425841450691223
403,813,0.6402693390846252
403,17561,0.6369345784187317
403,11420,0.6344325542449951
404,18174,0.5840553641319275
404,7034,0.5723645687103271
404,6171,0.5631712675094604
404,22064,0.5608944296836853
404,8435,0.5585052371025085
404,11570,0.5531186461448669
404,19044,0.5499942898750305
404,19444,0.54826420545578
404,5865,0.545390784740448
404,12445,0.5368251204490662
405,9988,0.7559188008308411
405,17643,0.7375078797340393
405,13910,0.7204703092575073
405,14495,0.7183198928833008
405,3931,0.6788731217384338
405,15892,0.666419506072998
405,9985,0.6619190573692322
405,7972,0.6561052203178406
405,12589,0.6554340124130249
405,11951,0.6526345610618591
406,21288,0.610268771648407
406,17894,0.571849524974823
406,18815,0.5575432181358337
406,18816,0.5563392639160156
406,4506,0.5467610955238342
406,13708,0.5466350317001343
406,21289,0.5373479127883911
406,498,0.537034273147583
406,1932,0.5365884304046631
406,12596,0.5323639512062073
407,17302,0.7367439866065979
407,6235,0.6831509470939636
407,17345,0.6759955883026123
407,17047,0.6716818809509277
407,17346,0.6522639989852905
407,19201,0.6482520699501038
407,15316,0.6462004780769348
407,16655,0.625665545463562
407,13225,0.616695761680603
407,16180,0.6165803074836731
408,12979,0.6240386366844177
408,4165,0.6097006797790527
408,16724,0.6071965098381042
408,18468,0.6061281561851501
408,7948,0.6014910340309143
408,4620,0.5897805690765381
408,1722,0.5871492624282837
408,7234,0.5809147953987122
408,17576,0.5756253600120544
408,17620,0.5726915001869202
410,14228,0.746924638748169
410,15301,0.7461840510368347
410,13307,0.7346790432929993
410,9322,0.7345398664474487
410,9325,0.7338254451751709
410,21847,0.7324378490447998
410,9323,0.7312044501304626
410,1341,0.7274061441421509
410,15299,0.7216739654541016
410,14227,0.7200849652290344
411,19599,0.8563824892044067
411,20452,0.8523395657539368
411,4991,0.846747636795044
411,21952,0.8454099297523499
411,3073,0.827889621257782
411,19309,0.8202574253082275
411,4992,0.8179855942726135
411,7006,0.8146457076072693
411,7005,0.8128820657730103
411,7004,0.8112995624542236
412,1813,0.598019540309906
412,7786,0.5822391510009766
412,2960,0.5771390795707703
412,19778,0.5764138698577881
412,7785,0.5664933323860168
412,9540,0.5632699728012085
412,10490,0.5515913367271423
412,10874,0.5515878200531006
412,8909,0.546220064163208
412,19933,0.5427963733673096
413,284,0.8439669609069824
413,16531,0.8039808869361877
413,1677,0.6641140580177307
413,16530,0.6407778859138489
413,16234,0.6389706134796143
413,17667,0.6382870674133301
413,18350,0.6362090110778809
413,18227,0.626295804977417
413,19750,0.6227449774742126
413,14579,0.6226387023925781
414,1529,0.8211802840232849
414,9527,0.8123959898948669
414,9528,0.8120550513267517
414,14230,0.8103159070014954
414,3718,0.808769702911377
414,2328,0.8029757738113403
414,5700,0.7868995070457458
414,6762,0.7827226519584656
414,7609,0.7661705613136292
414,1762,0.7602386474609375
415,17243,0.8088175058364868
415,20385,0.7754380702972412
415,16729,0.7750281691551208
415,16503,0.7647919058799744
415,17704,0.7304684519767761
415,16642,0.7122387290000916
415,20960,0.707643985748291
415,17556,0.6875311136245728
415,22000,0.6601872444152832
415,16742,0.6574050784111023
416,19475,0.7021082043647766
416,12289,0.6606599688529968
416,4263,0.6138213872909546
416,12290,0.6107495427131653
416,15928,0.6011649370193481
416,2537,0.5826480388641357
416,15797,0.5223649144172668
416,12288,0.5167548656463623
416,4877,0.5146945118904114
417,286,0.9426630139350891
417,20429,0.9203912019729614
417,18200,0.9189255237579346
417,17561,0.918160080909729
417,17892,0.9144117832183838
417,21566,0.9122582674026489
417,2819,0.9119647145271301
417,18443,0.9104850888252258
417,2818,0.9079492092132568
417,806,0.9077721238136292
418,1306,0.6838608384132385
418,11272,0.679720938205719
418,8492,0.6596964001655579
418,8416,0.645517885684967
418,10745,0.6435303092002869
418,2822,0.6429327130317688
418,628,0.6425563097000122
418,10747,0.6402177214622498
418,6749,0.6377575397491455
418,8779,0.6313712000846863
419,13254,0.9181402921676636
419,13252,0.9148302674293518
419,7260,0.9084736108779907
419,21057,0.9072843790054321
419,13251,0.9017454981803894
419,13253,0.8984518647193909
419,5215,0.8890459537506104
419,7261,0.8709716200828552
419,4019,0.8700693249702454
419,8992,0.8574935793876648
420,10906,0.7433624863624573
420,2996,0.7060797214508057
420,7729,0.690718412399292
420,4903,0.6797125339508057
420,4100,0.6749457120895386
420,10133,0.6746781468391418
420,12961,0.6652276515960693
420,14861,0.6641479134559631
420,920,0.6519973874092102
420,12108,0.6474012136459351
421,17330,0.8135700821876526
421,16820,0.8103225827217102
421,17036,0.799917995929718
421,17564,0.7863341569900513
421,16517,0.7735740542411804
421,16222,0.7734750509262085
421,17399,0.7649821639060974
421,17724,0.7593851685523987
421,17094,0.7464655637741089
421,17329,0.7441635727882385
422,16086,0.7505362629890442
422,6033,0.7443809509277344
422,6108,0.7401960492134094
422,18127,0.7392371892929077
422,14015,0.7348802089691162
422,15994,0.7330434322357178
422,4043,0.7303348779678345
422,15291,0.7260805368423462
422,4044,0.7207692861557007
422,15996,0.720241367816925
423,21896,0.7396094799041748
423,4937,0.6214248538017273
423,4981,0.617296040058136
423,17305,0.6041482090950012
423,11587,0.5776780247688293
423,20904,0.5742409825325012
423,5998,0.5689423680305481
423,16972,0.5586344003677368
423,18508,0.5584989786148071
423,18101,0.5559582710266113
424,6467,0.7506408095359802
424,8534,0.7400112748146057
424,8535,0.7191059589385986
424,3911,0.6992071866989136
424,4430,0.6981529593467712
424,21919,0.6907365322113037
424,12516,0.6764733791351318
424,20419,0.6759737730026245
424,14442,0.6758340001106262
424,8533,0.668269157409668
425,9872,0.6362938284873962
425,13775,0.6312709450721741
425,5807,0.6301178932189941
425,19691,0.6240158677101135
425,13777,0.6161566376686096
425,21878,0.6093814373016357
425,2092,0.5869835615158081
425,13873,0.581450343132019
425,14612,0.5800013542175293
425,21131,0.5780019164085388
426,4914,0.7945417165756226
426,14868,0.6923415064811707
426,6933,0.6917896866798401
426,14877,0.6749825477600098
426,10916,0.671959400177002
426,10912,0.6641782522201538
426,19852,0.6545944213867188
426,10917,0.6538110375404358
426,6922,0.6497833132743835
426,12977,0.6419004797935486
427,17072,0.7523728609085083
427,8561,0.7520663142204285
427,8566,0.7159233093261719
427,591,0.7144091129302979
427,12552,0.706952691078186
427,4463,0.6943265795707703
427,8567,0.6705279350280762
427,2553,0.6524094939231873
427,6504,0.6441857218742371
427,1351,0.633554220199585
428,6990,0.8587769269943237
428,4979,0.857033908367157
428,6989,0.8452548384666443
428,10976,0.8312064409255981
428,4983,0.825950562953949
428,14929,0.8243203163146973
428,6991,0.8236919641494751
428,10588,0.8230389356613159
428,3729,0.8202933669090271
428,10979,0.8197311758995056
429,21844,0.8634979724884033
429,11240,0.8586550354957581
429,11237,0.85728919506073
429,3275,0.8525112867355347
429,3273,0.8427096605300903
429,13249,0.8389756679534912
429,15214,0.8350743055343628
429,7263,0.8306171298027039
429,15215,0.8297808766365051
429,13255,0.8255863785743713
430,4193,0.6710191369056702
430,12201,0.6248824000358582
430,14602,0.6133715510368347
430,8216,0.5947341918945312
430,20130,0.590238630771637
430,12088,0.588257372379303
430,7064,0.5870844721794128
430,6709,0.5800479054450989
430,13600,0.5795664191246033
430,16148,0.5769436955451965
431,18464,0.8359094858169556
431,17231,0.586327314376831
431,16513,0.5848032236099243
431,1492,0.5774189233779907
431,8960,0.5749891996383667
431,19898,0.5744922161102295
431,14871,0.5721331834793091
431,8495,0.5658654570579529
431,573,0.5428284406661987
431,20172,0.5383283495903015
432,438,0.8793318867683411
432,21909,0.8291355967521667
432,15296,0.8288076519966125
432,12352,0.8217846155166626
432,437,0.7985311150550842
432,8382,0.7933259010314941
432,6312,0.7614388465881348
432,4317,0.7590293884277344
432,4313,0.7586210370063782
432,2387,0.7529041171073914
433,12366,0.8025531768798828
433,6324,0.7810832262039185
433,12367,0.7320884466171265
433,5339,0.7264546155929565
433,12857,0.682581901550293
433,7997,0.6649445295333862
433,6323,0.6593470573425293
433,12445,0.6516868472099304
433,2472,0.6394563317298889
433,4321,0.6388074159622192
434,9466,0.7976166605949402
434,20980,0.7774859070777893
434,7434,0.7656282186508179
434,1471,0.7641797661781311
434,13420,0.7639380097389221
434,13425,0.7605880498886108
434,15411,0.7546327710151672
434,19099,0.753889799118042
434,1461,0.7523645758628845
434,11426,0.7428012490272522
435,7144,0.8015788793563843
435,21046,0.7826085686683655
435,18466,0.7759413719177246
435,16555,0.7742246985435486
435,11134,0.7665586471557617
435,18091,0.7647810578346252
435,16315,0.7577226758003235
435,7135,0.757577657699585
435,7926,0.7554538249969482
435,9144,0.7506071329116821
436,21607,0.5928143858909607
436,3477,0.5798757672309875
436,4945,0.5778712034225464
436,18788,0.5716636776924133
436,7989,0.5668622851371765
436,15861,0.565317690372467
436,15322,0.5610533952713013
436,11271,0.5604397058486938
436,7685,0.555708646774292
436,21068,0.5546692609786987
437,2373,0.6710503101348877
437,9823,0.665221095085144
437,18627,0.6316033005714417
437,2215,0.6049420237541199
437,12000,0.5968342423439026
437,21881,0.5923671126365662
437,21298,0.5884127020835876
437,5970,0.5797147154808044
437,420,0.5782748460769653
437,12332,0.5765781402587891
438,45,0.7849880456924438
438,3612,0.7003133296966553
438,4296,0.6802366971969604
438,3731,0.6601195931434631
438,10344,0.6395334005355835
438,8506,0.6266623139381409
438,20229,0.6234373450279236
438,523,0.6217995882034302
438,10471,0.5825009346008301
438,12691,0.5705387592315674
439,21637,0.7400482892990112
439,17347,0.7169198393821716
439,9399,0.7130606770515442
439,9398,0.6977047920227051
439,17999,0.6917020082473755
439,21513,0.6794371008872986
439,20034,0.6734222769737244
439,18295,0.6712720394134521
439,12268,0.6681323647499084
439,15923,0.6638011932373047
440,11421,0.7316141724586487
440,19334,0.6945241093635559
440,14697,0.6866058707237244
440,813,0.6626553535461426
440,13373,0.6531421542167664
440,19560,0.6517778038978577
440,9712,0.6457950472831726
440,6692,0.6413261890411377
440,3574,0.6379731297492981
440,8725,0.635917603969574
441,19334,0.6196447610855103
441,14697,0.6078060269355774
441,813,0.5963150858879089
441,19054,0.5887013077735901
441,11421,0.5699373483657837
441,7163,0.566596269607544
441,12205,0.5600628852844238
441,9712,0.5577836036682129
441,13412,0.5545746088027954
441,6690,0.5477019548416138
442,11421,0.6964700222015381
442,19334,0.6878577470779419
442,11146,0.6817894577980042
442,12714,0.678247332572937
442,6692,0.6747587323188782
442,5138,0.6689793467521667
442,3691,0.6602497696876526
442,13176,0.6554301381111145
442,6182,0.6500241160392761
442,17203,0.6493067741394043
443,19334,0.623212993144989
443,9712,0.6160183548927307
443,14697,0.6051729917526245
443,6690,0.6050335764884949
443,6692,0.6048226952552795
443,813,0.6017912030220032
443,6182,0.5919856429100037
443,12205,0.5856650471687317
443,4725,0.5845701098442078
443,7163,0.5808684825897217
444,11421,0.7992637753486633
444,19334,0.7747371792793274
444,10489,0.7266202569007874
444,14443,0.7064919471740723
444,17203,0.679966390132904
444,14949,0.6789848804473877
444,8462,0.677790641784668
444,3691,0.6736766695976257
444,6998,0.6726011037826538
444,4739,0.6718154549598694
445,11942,0.5852795839309692
445,17384,0.5840063691139221
445,16963,0.5799030065536499
445,17380,0.5773768424987793
445,17383,0.5747915506362915
445,18198,0.5648078322410583
445,2133,0.5642622709274292
445,17382,0.5572152137756348
445,12205,0.5445853471755981
445,18031,0.5434014201164246
446,5774,0.6485618352890015
447,13174,0.8595532774925232
447,13173,0.8073636889457703
447,9155,0.7607561945915222
447,7166,0.6526749134063721
447,13648,0.611909031867981
447,396,0.6075881123542786
447,5567,0.6061174273490906
447,14010,0.6042950749397278
447,393,0.6027390956878662
447,13549,0.6013182997703552
448,13173,0.8741441965103149
448,13174,0.8197494745254517
448,9155,0.8098204135894775
448,7166,0.7106326818466187
448,14010,0.6712495684623718
448,396,0.6343364715576172
448,10771,0.6312448978424072
448,395,0.6283320188522339
448,21628,0.6278872489929199
448,393,0.6242780089378357
449,20035,0.6920186877250671
449,11980,0.6715495586395264
449,21887,0.6633687019348145
449,17056,0.6630818843841553
449,15661,0.6547415852546692
449,16110,0.6475580334663391
449,10016,0.64650958776474
449,16621,0.6395857334136963
449,17302,0.6386650800704956
449,19522,0.6382250785827637
450,17047,0.712263286113739
450,17345,0.6978537440299988
450,17302,0.6926109790802002
450,15316,0.6730694770812988
450,17346,0.6698983907699585
450,9995,0.6695303320884705
450,13225,0.6691300272941589
450,16180,0.6690881848335266
450,17048,0.6687301993370056
450,19522,0.6684200763702393
451,17056,0.7134489417076111
451,11980,0.6991901397705078
451,8286,0.6986027956008911
451,21887,0.6960596442222595
451,17999,0.6643854975700378
451,21513,0.6628444194793701
451,7993,0.660114049911499
451,20035,0.6550676226615906
451,18295,0.651174008846283
451,10016,0.6510303020477295
452,16645,0.8282628655433655
452,18328,0.7659874558448792
452,9834,0.7013269662857056
452,16532,0.6707120537757874
452,18495,0.6688055992126465
452,16729,0.6656200289726257
452,18187,0.6645642518997192
452,18351,0.6589986681938171
452,16642,0.6588730812072754
452,18186,0.6532983183860779
453,4892,0.6732968091964722
453,5996,0.6473888158798218
453,12947,0.6412836313247681
453,8293,0.6353424191474915
453,6030,0.6342038512229919
453,8038,0.6332908868789673
453,10899,0.6315372586250305
453,13591,0.6211344003677368
453,16176,0.6181039214134216
453,8294,0.6169130802154541
454,1891,0.7901568412780762
454,2985,0.7099122405052185
454,12947,0.6533769369125366
454,5096,0.6500846147537231
454,13772,0.6432894468307495
454,4858,0.6341977119445801
454,2767,0.6316173076629639
454,4266,0.6303300261497498
454,2334,0.6254316568374634
454,12948,0.6234690546989441
455,19347,0.7999056577682495
455,17189,0.7871943712234497
455,1616,0.7781577110290527
455,16355,0.7735720872879028
455,243,0.7694202065467834
455,17216,0.7688265442848206
455,1617,0.767182469367981
455,11466,0.7668589353561401
455,18171,0.7620836496353149
455,17851,0.7619855999946594
456,468,0.732118546962738
456,8957,0.7297388911247253
456,9892,0.6970312595367432
456,2954,0.6944913864135742
456,12969,0.6818247437477112
456,14355,0.6712260842323303
456,14447,0.6675485968589783
456,3564,0.660659909248352
456,241,0.6567409038543701
456,2389,0.656326174736023
457,19711,0.8262297511100769
457,8018,0.8209031820297241
457,8017,0.8093995451927185
457,2020,0.8022209405899048
457,10026,0.8021249771118164
457,15946,0.80167555809021
457,5973,0.799052894115448
457,8016,0.7932869791984558
457,5974,0.7889021635055542
457,12006,0.7810958027839661
458,9324,0.8244089484214783
458,9323,0.8189736008644104
458,1337,0.8177424669265747
458,21847,0.8133115172386169
458,3322,0.8131898045539856
458,3319,0.7989225387573242
458,1340,0.7965147495269775
458,15293,0.7959726452827454
458,5266,0.7951731085777283
458,3320,0.7918866872787476
459,20827,0.7924105525016785
459,20826,0.6874150633811951
459,7739,0.6842109560966492
459,11738,0.6718391180038452
459,18509,0.6715902090072632
459,16650,0.663800835609436
459,17897,0.6586554050445557
459,16389,0.6322737336158752
459,12607,0.6273872256278992
459,16655,0.6269500851631165
460,5216,0.6158878207206726
460,21937,0.6140310168266296
460,4338,0.5989080667495728
460,9253,0.5902370810508728
460,2464,0.5891680121421814
460,21974,0.5877684950828552
460,5211,0.585984468460083
460,1941,0.584234356880188
460,19904,0.5819894075393677
460,5217,0.5771269798278809
461,18389,0.8547652363777161
461,18386,0.7910465002059937
461,17769,0.7770624756813049
461,7121,0.7671646475791931
461,1466,0.7029322385787964
461,18090,0.6996472477912903
461,16858,0.6951189041137695
461,16265,0.6864801645278931
461,16755,0.6861506104469299
461,18388,0.682176411151886
462,10744,0.8410614728927612
462,4733,0.8333696126937866
462,9288,0.8238663077354431
462,2829,0.818523108959198
462,6745,0.8152035474777222
462,14701,0.8148093223571777
462,2821,0.8118422627449036
462,12785,0.8113356828689575
462,14704,0.785317599773407
462,12799,0.7687259316444397
463,11440,0.8761524558067322
463,3295,0.7388426661491394
463,21945,0.6971462368965149
463,13423,0.6917432546615601
463,1474,0.6853880882263184
463,12097,0.6836202144622803
463,19375,0.6769646406173706
463,5426,0.6701557040214539
463,9470,0.6693648099899292
463,12438,0.6678571701049805
464,10075,0.8261085748672485
464,14006,0.7869030237197876
464,12055,0.7458209991455078
464,6020,0.7418375015258789
464,6022,0.716795802116394
464,15762,0.6988199949264526
464,4354,0.6917132139205933
464,21503,0.6793325543403625
464,3818,0.679298460483551
464,6054,0.6751707792282104
465,5243,0.903814435005188
465,7304,0.8840802311897278
465,5246,0.856349527835846
465,15263,0.8525307178497314
465,21351,0.7948914170265198
465,11275,0.7946377992630005
465,1309,0.7869788408279419
465,5250,0.7851698398590088
465,5249,0.7827215194702148
465,7307,0.7826545238494873
466,16910,0.9087151288986206
466,17506,0.8382754921913147
466,16317,0.8215873837471008
466,16597,0.7675741314888
466,18151,0.767126202583313
466,16318,0.7513704895973206
466,17505,0.73976731300354
466,16316,0.7377195954322815
466,2815,0.7282168865203857
466,17186,0.6982483267784119
467,21605,0.7741507887840271
467,18785,0.72331303358078
467,16403,0.7125763893127441
467,16463,0.6604862213134766
467,21981,0.6395691633224487
467,18122,0.6334202885627747
467,20499,0.6134133338928223
467,17257,0.6056249141693115
467,4936,0.5982176065444946
467,17340,0.5904655456542969
468,20645,0.8545661568641663
468,18940,0.8045251965522766
468,8479,0.7070358395576477
468,8480,0.6718035936355591
468,2492,0.6486210823059082
468,6678,0.6403788328170776
468,12463,0.6402315497398376
468,15123,0.6236528754234314
468,4616,0.6184285283088684
468,21832,0.617260217666626
469,2720,0.8325490355491638
469,10214,0.8276236653327942
469,12686,0.804149866104126
469,19257,0.7418795824050903
469,17498,0.7257919907569885
469,16085,0.7093786001205444
469,9632,0.7043259739875793
469,12687,0.7026787400245667
469,21184,0.7014166116714478
469,15551,0.6988459229469299
470,2958,0.8368430137634277
470,10874,0.8204067349433899
470,2960,0.7428585290908813
470,12922,0.6884612441062927
470,15783,0.685910701751709
470,19778,0.6772972345352173
470,429,0.669834315776825
470,960,0.663224458694458
470,1377,0.6330082416534424
470,15614,0.6177086234092712
471,13067,0.5852118134498596
471,13066,0.5817412734031677
471,19123,0.5689210295677185
471,11017,0.5664212107658386
471,16343,0.5606250762939453
471,13068,0.5585916042327881
471,15385,0.552680492401123
471,10567,0.5510947704315186
471,7888,0.5469577312469482
471,12486,0.5463638305664062
472,15367,0.8172832727432251
472,7408,0.7953008413314819
472,1417,0.794094443321228
472,1428,0.7923599481582642
472,16028,0.791445255279541
472,13378,0.7698258757591248
472,10923,0.7462784647941589
472,15375,0.7432641983032227
472,8969,0.7397047877311707
472,11387,0.7322524785995483
473,3860,0.8085041046142578
473,13831,0.7544458508491516
473,15883,0.7309516072273254
473,4100,0.7301661372184753
473,6136,0.7181913256645203
473,20925,0.7134128212928772
473,12108,0.7110572457313538
473,6068,0.7076990008354187
473,10504,0.7036978602409363
473,6137,0.7000739574432373
474,13201,0.7598193883895874
474,5163,0.7577796578407288
474,11175,0.7418631315231323
474,1225,0.7366564869880676
474,5158,0.7255879640579224
474,7196,0.7116934061050415
474,13198,0.7093307375907898
474,21596,0.7079801559448242
474,19888,0.702279269695282
474,11589,0.6968545913696289
475,20392,0.8615941405296326
475,14658,0.8372637033462524
475,12751,0.8202356100082397
475,781,0.8160778284072876
475,12746,0.8121407628059387
475,12752,0.8008102178573608
475,12745,0.7866836786270142
475,778,0.7739631533622742
475,10717,0.7688843607902527
475,779,0.7687966823577881
476,5636,0.8188481330871582
476,9675,0.7997781038284302
476,15591,0.7840245962142944
476,7654,0.7741407752037048
476,1685,0.7686920762062073
476,1689,0.7631521821022034
476,1688,0.7605053782463074
476,2717,0.750499427318573
476,11664,0.749422550201416
476,21105,0.7409693002700806
477,21046,0.802460789680481
477,1186,0.7806414365768433
477,20465,0.7655342221260071
477,9145,0.7529985308647156
477,19881,0.7353509664535522
477,18091,0.7319639921188354
477,7135,0.7304871678352356
477,9150,0.7206335663795471
477,7144,0.7174625396728516
477,11137,0.6995375156402588
478,8154,0.6611003875732422
478,12486,0.6522777080535889
478,4380,0.6410657167434692
478,3646,0.6399723887443542
478,9923,0.6215448379516602
478,9812,0.6208010911941528
478,5862,0.6071105003356934
478,14744,0.6046916842460632
478,18735,0.6046634316444397
478,8714,0.603256344795227
479,9469,0.7203205823898315
479,14557,0.6969810724258423
479,1360,0.6947287917137146
479,379,0.6845406293869019
479,10566,0.682012677192688
479,10568,0.6788373589515686
479,21801,0.676865816116333
479,11964,0.6722016930580139
479,1469,0.6709937453269958
479,656,0.6689236164093018
480,376,0.7630822658538818
480,14229,0.7449033856391907
480,8295,0.7298635244369507
480,2319,0.7122471332550049
480,4246,0.70417720079422
480,12271,0.6899012923240662
480,374,0.6891190409660339
480,8285,0.6812517642974854
480,10398,0.6792660355567932
480,2322,0.6680776476860046
481,17197,0.6943073868751526
481,14853,0.693622350692749
481,986,0.6905634999275208
481,5488,0.6596462726593018
481,15464,0.6529915928840637
481,5953,0.6501706838607788
481,14851,0.6472242474555969
481,14852,0.6329820156097412
481,5627,0.6284757852554321
481,11865,0.6239781975746155
482,8431,0.836331307888031
482,19328,0.8130821585655212
482,21966,0.8102020621299744
482,16368,0.8081134557723999
482,20469,0.8034780621528625
482,5143,0.8014102578163147
482,19229,0.8010438084602356
482,5146,0.7997334003448486
482,15131,0.7996830344200134
482,19056,0.7982925176620483
483,8707,0.867396354675293
483,1149,0.8488761186599731
483,9130,0.8269304633140564
483,11114,0.815771222114563
483,3163,0.7715111970901489
483,10849,0.7438545227050781
483,19319,0.7264871001243591
483,15018,0.7104386687278748
483,15068,0.6873137354850769
483,7047,0.6851682662963867
484,21912,0.7419911026954651
484,12803,0.7393703460693359
484,10401,0.7362850904464722
484,7343,0.7315099835395813
484,6366,0.7309647798538208
484,4736,0.7296505570411682
484,12405,0.7274124026298523
484,15664,0.7258526682853699
484,4343,0.7247614860534668
484,4344,0.7243946194648743
485,20607,0.8140353560447693
485,363,0.8072764873504639
485,12267,0.7942356467247009
485,18622,0.7836724519729614
485,8422,0.7411230802536011
485,5380,0.7289506793022156
485,6351,0.7178633213043213
485,6352,0.7059285044670105
485,20002,0.7027245759963989
485,6353,0.6956656575202942
486,19334,0.6939736008644104
486,6692,0.6870260834693909
486,14697,0.6823719143867493
486,3574,0.6779150366783142
486,813,0.6721649169921875
486,11576,0.6703376770019531
486,12714,0.6604318022727966
486,3074,0.6599986553192139
486,11421,0.652800440788269
486,9712,0.6462476253509521
487,4728,0.6314897537231445
487,4103,0.6285991072654724
487,16151,0.6260482668876648
487,16909,0.624535322189331
487,14691,0.6191819906234741
487,10137,0.6185137629508972
487,11505,0.6154218316078186
487,9921,0.6143431067466736
487,19283,0.6122282147407532
487,13826,0.6117796301841736
488,6692,0.7300148606300354
488,11421,0.7219523787498474
488,13373,0.7177991271018982
488,6690,0.7133344411849976
488,9712,0.7102311849594116
488,6182,0.7031055092811584
488,11146,0.6998194456100464
488,12714,0.6921859979629517
488,14635,0.6819023489952087
488,10692,0.6771133542060852
489,8462,0.7530655860900879
489,11421,0.7487643957138062
489,10489,0.736376166343689
489,768,0.7282228469848633
489,6998,0.7267547845840454
489,8417,0.721100389957428
489,2822,0.7179350852966309
